UniqueID,Yearplanted,RowTree,Collector,Population,Status,Current.name,FieldID,Status.1,Observations,TaxonoriginalDN,Section,Regeneration.Strategy,AICorrected,MAT,MAP,Drought2019Scale.mean,Drought2019Scale.sd,Drought2019Scale.l,Drought2020Scale.mean,Drought2020Scale.sd,Drought2020Scale.l,AridityClass,Victoria ,Anne,Sampled.ANU,Threatened NSW,Final
646,1994,R058/T14,D.Nicolle,"Eungai Creek, NSW",Alive,Eucalyptus ancophila,CCA0929,OK,,Eucalyptus ancophila,Adnataria,Combination,0.8463,18.475,1375,0.5,0.577350269,4,0.75,0.5,4,Humid,X,x,,,x
646,1994,R058/T15,D.Nicolle,"Eungai Creek, NSW",Alive,Eucalyptus ancophila,CCA0930,OK,,Eucalyptus ancophila,Adnataria,Combination,0.8463,18.475,1375,0.5,0.577350269,4,0.75,0.5,4,Humid,X,x,,,x
679,1994,R059/T12,D.Nicolle,"Kogan, Qld",Alive,Eucalyptus populnea subsp. populnea,CCA0940,OK,,Eucalyptus populnea subsp. populnea,Adnataria,Combination,0.3167,19.06667,616,1.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
679,1994,R059/T13,D.Nicolle,"Kogan, Qld",Alive,Eucalyptus populnea subsp. populnea,CCA0941,OK,,Eucalyptus populnea subsp. populnea,Adnataria,Combination,0.3167,19.06667,616,1.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,x,,x
679,1994,R059/T14,D.Nicolle,"Kogan, Qld",Alive,Eucalyptus populnea subsp. populnea,CCA0942,OK,,Eucalyptus populnea subsp. populnea,Adnataria,Combination,0.3167,19.06667,616,1.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
679,1994,R059/T15,D.Nicolle,"Kogan, Qld",Alive,Eucalyptus populnea subsp. populnea,CCA0943,OK,,Eucalyptus populnea subsp. populnea,Adnataria,Combination,0.3167,19.06667,616,1.5,0.577350269,4,0.25,0.5,4,Semiarid,X,x,,,x
1053,1995,R075/T10,,,,Eucalyptus cladocalyx subsp. crassa,CCA1353,OK,Tall,Eucalyptus cladocalyx subsp. crassa,Sejunctae,Stem,0.4428,15.15833282,673,0.333333333,0.577350269,4,0.333333333,0.577350269,4,Semiarid,,,,,
1053,1995,R075/T13,,,,Eucalyptus cladocalyx subsp. crassa,CCA1355,OK,,Eucalyptus cladocalyx subsp. crassa,Sejunctae,Stem,0.4428,15.15833282,673,0.333333333,0.577350269,4,0.333333333,0.577350269,4,Semiarid,,,,,
1053,1995,R075/T12,,,,Eucalyptus cladocalyx subsp. crassa,CCA1354,OK,,Eucalyptus cladocalyx subsp. crassa,Sejunctae,Stem,0.4428,15.15833282,673,0.333333333,0.577350269,4,0.333333333,0.577350269,4,Semiarid,,,,,
728,1994,R060/T01,D.Nicolle,"Hermidale, NSW",Alive,Eucalyptus vicina,CCA0947,OK,,Eucalyptus vicina,Exsertaria,Lignotuber,0.2139,18.6875,452,0,0,4,0,0,4,Semiarid,X,x,,,x
728,1994,R060/T02,D.Nicolle,"Hermidale, NSW",Alive,Eucalyptus vicina,CCA0948,OK,,Eucalyptus vicina,Exsertaria,Lignotuber,0.2139,18.6875,452,0,0,4,0,0,4,Semiarid,X,x,,,x
728,1994,R060/T03,D.Nicolle,"Hermidale, NSW",Alive,Eucalyptus vicina,CCA0949,OK,,Eucalyptus vicina,Exsertaria,Lignotuber,0.2139,18.6875,452,0,0,4,0,0,4,Semiarid,X,x,,,x
728,1994,R060/T04,D.Nicolle,"Hermidale, NSW",Alive,Eucalyptus vicina,CCA0950,OK,,Eucalyptus vicina,Exsertaria,Lignotuber,0.2139,18.6875,452,0,0,4,0,0,4,Semiarid,X,x,,,x
667,1994,R060/T29,D.Nicolle,"Drake, NSW",Alive,Eucalyptus interstans,CCA0956,OK,,Eucalyptus interstans,Exsertaria,Combination,0.7162,16.77917,1149,1,1,4,2.333333333,0.577350269,4,DrySubhumid,,x,,,x
667,1994,R060/T30,D.Nicolle,"Drake, NSW",Alive,Eucalyptus interstans,CCA0957,OK,,Eucalyptus interstans,Exsertaria,Combination,0.7162,16.77917,1149,1,1,4,2.333333333,0.577350269,4,DrySubhumid,,x,,,x
667,1994,R060/T31,D.Nicolle,"Drake, NSW",Alive,Eucalyptus interstans,CCA0958,Dead,,Eucalyptus interstans,Exsertaria,Combination,0.7162,16.77917,1149,1,1,4,2.333333333,0.577350269,4,DrySubhumid,,x,,,x
667,1994,R060/T32,D.Nicolle,"Drake, NSW",Alive,Eucalyptus interstans,CCA0959,OK,,Eucalyptus interstans,Exsertaria,Combination,0.7162,16.77917,1149,1,1,4,2.333333333,0.577350269,4,DrySubhumid,,x,,,x
570,1994,R060/T33,,"Beechworth, Vic",,Eucalyptus bridgesiana,,,,Eucalyptus bridgesiana,Maidenaria,Combination,0.5384,14.09583,858,1.5,,,1,,,DrySubhumid,X,,,,x
570,1994,R060/T34,,"Beechworth, Vic",,Eucalyptus bridgesiana,,,,Eucalyptus bridgesiana,Maidenaria,Combination,0.5384,14.09583,858,1.5,,,1,,,DrySubhumid,X,,,,x
570,1994,R060/T35,,"Beechworth, Vic",,Eucalyptus bridgesiana,,,,Eucalyptus bridgesiana,Maidenaria,Combination,0.5384,14.09583,858,1.5,,,1,,,DrySubhumid,X,,,,x
570,1994,R060/T36,,"Beechworth, Vic",,Eucalyptus bridgesiana,,,,Eucalyptus bridgesiana,Maidenaria,Combination,0.5384,14.09583,858,1.5,,,1,,,DrySubhumid,X,,,,x
645,1994,R061/T13,D.Nicolle,"Macksville, NSW",Alive,Eucalyptus fusiformis,CCA0970,OK,,Eucalyptus fusiformis,Adnataria,Combination,0.8575,18.2875,1379,1.25,0.5,4,1,0,4,Humid,X,x,,,x
645,1994,R061/T14,D.Nicolle,"Macksville, NSW",Alive,Eucalyptus fusiformis,CCA0971,OK,,Eucalyptus fusiformis,Adnataria,Combination,0.8575,18.2875,1379,1.25,0.5,4,1,0,4,Humid,X,x,x,,x
645,1994,R061/T15,D.Nicolle,"Macksville, NSW",Alive,Eucalyptus fusiformis,CCA0972,OK,,Eucalyptus fusiformis,Adnataria,Combination,0.8575,18.2875,1379,1.25,0.5,4,1,0,4,Humid,X,x,,,x
645,1994,R061/T16,D.Nicolle,"Macksville, NSW",Alive,Eucalyptus fusiformis,CCA0973,OK,,Eucalyptus fusiformis,Adnataria,Combination,0.8575,18.2875,1379,1.25,0.5,4,1,0,4,Humid,X,x,,,x
643,1994,R061/T29,D.Nicolle,"Bulahdelah, NSW",Alive,Eucalyptus paniculata,CCA0980,OK,,Eucalyptus fergusonii subsp. fergusonii,Adnataria,Combination,0.713,17.13333,1120,0,0,4,0.25,0.5,4,DrySubhumid,X,x,,,x
643,1994,R061/T30,D.Nicolle,"Bulahdelah, NSW",Alive,Eucalyptus paniculata,CCA0981,OK,,Eucalyptus fergusonii subsp. fergusonii,Adnataria,Combination,0.713,17.13333,1120,0,0,4,0.25,0.5,4,DrySubhumid,X,x,,,x
643,1994,R061/T31,D.Nicolle,"Bulahdelah, NSW",Alive,Eucalyptus paniculata,CCA0982,OK,,Eucalyptus fergusonii subsp. fergusonii,Adnataria,Combination,0.713,17.13333,1120,0,0,4,0.25,0.5,4,DrySubhumid,X,x,,,x
643,1994,R061/T32,D.Nicolle,"Bulahdelah, NSW",Alive,Eucalyptus paniculata,CCA0983,OK,,Eucalyptus fergusonii subsp. fergusonii,Adnataria,Combination,0.713,17.13333,1120,0,0,4,0.25,0.5,4,DrySubhumid,X,x,,,x
1152,1995,R062/T25,,"Bold Park, WA",,Eucalyptus foecunda subsp. foecunda,CCA1006,OK,,Eucalyptus foecunda subsp. foecunda,Bisectae,Lignotuber,0.3491,18.5,736,0.666666667,0.577350269,4,1.333333333,0.577350269,4,Semiarid,X,,,,x
1152,1995,R062/T26,,"Bold Park, WA",,Eucalyptus foecunda subsp. foecunda,CCA1007,OK,,Eucalyptus foecunda subsp. foecunda,Bisectae,Lignotuber,0.3491,18.5,736,0.666666667,0.577350269,4,1.333333333,0.577350269,4,Semiarid,X,,,,x
1152,1995,R062/T27,,"Bold Park, WA",,Eucalyptus foecunda subsp. foecunda,CCA1008,OK,,Eucalyptus foecunda subsp. foecunda,Bisectae,Lignotuber,0.3491,18.5,736,0.666666667,0.577350269,4,1.333333333,0.577350269,4,Semiarid,X,,,,x
1152,1995,R062/T28,,"Bold Park, WA",,Eucalyptus foecunda subsp. foecunda,CCA1009,Dead,,Eucalyptus foecunda subsp. foecunda,Bisectae,Lignotuber,0.3491,18.5,736,0.666666667,0.577350269,4,1.333333333,0.577350269,4,Semiarid,X,,,,x
1178,1995,R063/T17,D.Nicolle,"Lake Macleod,  WA",Alive,Eucalyptus victrix,,,,Eucalyptus victrix,Adnataria,Combination,0.0847,23.37083244,243,0.5,,,0,,,Arid,,x,,,x
1178,1995,R063/T18,D.Nicolle,"Lake Macleod,  WA",Alive,Eucalyptus victrix,,,,Eucalyptus victrix,Adnataria,Combination,0.0847,23.37083244,243,0.5,,,0,,,Arid,,x,,,x
1178,1995,R063/T19,D.Nicolle,"Lake Macleod,  WA",Alive,Eucalyptus victrix,,,,Eucalyptus victrix,Adnataria,Combination,0.0847,23.37083244,243,0.5,,,0,,,Arid,,x,,,x
1191,1995,R064/T10,D.Nicolle,"Mt Nameless 1, WA",Alive,Eucalyptus aridimontana,,,,Eucalyptus aridomontana,Adnataria,Lignotuber,0.1349,22.64166641,397,0,,,0,,,Arid,,x,,,x
1207,1995,R066/T18,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus normantonensis,CCA1129,OK,Small,Eucalyptus normantonensis,Adnataria,Lignotuber,0.1146,21.89166641,324,0,0,4,0,0,4,Arid,X,x,,,x
1207,1995,R066/T19,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus normantonensis,CCA1130,OK,,Eucalyptus normantonensis,Adnataria,Lignotuber,0.1146,21.89166641,324,0,0,4,0,0,4,Arid,X,x,,,x
1207,1995,R066/T20,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus normantonensis,CCA1131,OK,,Eucalyptus normantonensis,Adnataria,Lignotuber,0.1146,21.89166641,324,0,0,4,0,0,4,Arid,X,x,,,x
1238,1996,R094/T05,,,,Eucalyptus microcorys ,CCA1660,OK,,Eucalyptus microcorys,Limbatae,Combination,0.8687,18.35833359,1391,2,0,1,3,0,1,Humid,X,,,,
1238,2000,R198/T11,,,,Eucalyptus microcorys,,OK,,Eucalyptus microcorys,Limbatae,Combination,0.8687,18.35833359,1391,2.4,,5,2.6,,5,Humid,X,,,,
1238,2000,R198/T12,,,,Eucalyptus microcorys,,OK,,Eucalyptus microcorys,Limbatae,Combination,0.8687,18.35833359,1391,2.4,,5,2.6,,5,Humid,X,,,,
1238,2000,R198/T13,,,,Eucalyptus microcorys,,OK,,Eucalyptus microcorys,Limbatae,Combination,0.8687,18.35833359,1391,2.4,,5,2.6,,5,Humid,X,,,,
1238,2000,R198/T10,,,,Eucalyptus microcorys,,OK,,Eucalyptus microcorys,Limbatae,Combination,0.8687,18.35833359,1391,2.4,,5,2.6,,5,Humid,X,,,,
1207,1995,R066/T21,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus normantonensis,CCA1132,OK,,Eucalyptus normantonensis,Adnataria,Lignotuber,0.1146,21.89166641,324,0,0,4,0,0,4,Arid,X,x,,,x
1206,1995,R066/T25,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus camaldulensis subsp. arida,CCA1135,OK,,Eucalyptus camaldulensis subsp. arida,Exsertaria,Combination,0.126,23.72083282,382,2.25,1.5,4,2,1.414213562,4,Arid,,x,,,x
1206,1995,R066/T26,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus camaldulensis subsp. arida,CCA1136,OK,,Eucalyptus camaldulensis subsp. arida,Exsertaria,Combination,0.126,23.72083282,382,2.25,1.5,4,2,1.414213562,4,Arid,,x,,,x
1206,1995,R066/T27,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus camaldulensis subsp. arida,CCA1137,OK,,Eucalyptus camaldulensis subsp. arida,Exsertaria,Combination,0.126,23.72083282,382,2.25,1.5,4,2,1.414213562,4,Arid,,x,,,x
1206,1995,R066/T28,D.Nicolle,"MacDonnell Ranges, NT",Alive,Eucalyptus camaldulensis subsp. arida,CCA1138,OK,,Eucalyptus camaldulensis subsp. arida,Exsertaria,Combination,0.126,23.72083282,382,2.25,1.5,4,2,1.414213562,4,Arid,,x,,,x
980,1995,R066/T29,D.Nicolle,"Wentworth, NSW",Alive,Eucalyptus largiflorens,CCA1139,OK,,Eucalyptus largiflorens,Adnataria,Combination,0.1374,17.65833,290,0.2,0.447213595,5,0,0,5,Arid,X,x,,,x
980,1995,R066/T30,D.Nicolle,"Wentworth, NSW",Alive,Eucalyptus largiflorens,CCA1140,OK,,Eucalyptus largiflorens,Adnataria,Combination,0.1374,17.65833,290,0.2,0.447213595,5,0,0,5,Arid,X,x,,,x
980,1995,R066/T31,D.Nicolle,"Wentworth, NSW",Alive,Eucalyptus largiflorens,CCA1141,OK,,Eucalyptus largiflorens,Adnataria,Combination,0.1374,17.65833,290,0.2,0.447213595,5,0,0,5,Arid,X,x,,,x
980,1995,R066/T32,D.Nicolle,"Wentworth, NSW",Alive,Eucalyptus largiflorens,CCA1142,OK,,Eucalyptus largiflorens,Adnataria,Combination,0.1374,17.65833,290,0.2,0.447213595,5,0,0,5,Arid,X,x,,,x
980,1995,R066/T33,D.Nicolle,"Wentworth, NSW",Alive,Eucalyptus largiflorens,CCA1143,OK,,Eucalyptus largiflorens,Adnataria,Combination,0.1374,17.65833,290,0.2,0.447213595,5,0,0,5,Arid,X,x,,,x
822,1995,R066/T34,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus odorata,CCA1144,OK,,Eucalyptus odorata,Adnataria,Combination,0.2834,15.97083,478,0,0,4,0,0,4,Semiarid,X,x,,,x
822,1995,R066/T35,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus odorata,CCA1145,OK,,Eucalyptus odorata,Adnataria,Combination,0.2834,15.97083,478,0,0,4,0,0,4,Semiarid,X,x,,,x
822,1995,R066/T36,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus odorata,CCA1146,OK,,Eucalyptus odorata,Adnataria,Combination,0.2834,15.97083,478,0,0,4,0,0,4,Semiarid,X,x,,,x
822,1995,R066/T37,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus odorata,CCA1147,OK,,Eucalyptus odorata,Adnataria,Combination,0.2834,15.97083,478,0,0,4,0,0,4,Semiarid,X,x,,,x
1154,1995,R068/T09,D.Nicolle,"Badgingarra, WA",Alive,Eucalyptus absita,,,,Eucalyptus absita,Adnataria,Lignotuber,0.254,18.63750076,565,1,,,1,,,Semiarid,,x,,,x
1154,1995,R068/T10,D.Nicolle,"Badgingarra, WA",Alive,Eucalyptus absita,,,,Eucalyptus absita,Adnataria,Lignotuber,0.254,18.63750076,565,1,,,1,,,Semiarid,,x,,,x
1187,1995,R069/T07,D.Nicolle,"Tom Price, WA",Alive,Eucalyptus xerothermica,,,,Eucalyptus xerothermica,Adnataria,Combination,0.106,24.79583359,338,0,,,0,,,Arid,,x,,,x
1187,1995,R069/T08,D.Nicolle,"Tom Price, WA",Alive,Eucalyptus xerothermica,,,,Eucalyptus xerothermica,Adnataria,Combination,0.106,24.79583359,338,0,,,0,,,Arid,,x,,,x
1187,1995,R069/T09,D.Nicolle,"Tom Price, WA",Alive,Eucalyptus xerothermica,,,,Eucalyptus xerothermica,Adnataria,Combination,0.106,24.79583359,338,0,,,0,,,Arid,,x,,,x
1122,1995,R069/T23,,"Ravensthorpe Range, WA",,Eucalyptus sporadica,CCA1207,OK,,Eucalyptus sporadica,Glandulosae' ms,Lignotuber,0.2086,15.8125,375,0.5,1,4,0.75,0.957427108,4,Semiarid,X,,,,x
1122,1995,R069/T24,,"Ravensthorpe Range, WA",,Eucalyptus sporadica,CCA1208,OK,,Eucalyptus sporadica,Glandulosae' ms,Lignotuber,0.2086,15.8125,375,0.5,1,4,0.75,0.957427108,4,Semiarid,X,,,,x
1122,1995,R069/T25,,"Ravensthorpe Range, WA",,Eucalyptus sporadica,CCA1209,OK,,Eucalyptus sporadica,Glandulosae' ms,Lignotuber,0.2086,15.8125,375,0.5,1,4,0.75,0.957427108,4,Semiarid,X,,,,x
1122,1995,R069/T26,,"Ravensthorpe Range, WA",,Eucalyptus sporadica,CCA1210,OK,,Eucalyptus sporadica,Glandulosae' ms,Lignotuber,0.2086,15.8125,375,0.5,1,4,0.75,0.957427108,4,Semiarid,X,,,,x
1131,1995,R069/T32,D.Nicolle,"Pallinup River, WA",Alive,Eucalyptus rudis subsp. rudis,CCA1212,OK,Small,Eucalyptus rudis subsp. rudis,Exsertaria,Combination,0.2801,16.34166718,475,2.666666667,0.577350269,4,2.666666667,0.577350269,4,Semiarid,,x,,,x
1131,1995,R069/T33,D.Nicolle,"Pallinup River, WA",Alive,Eucalyptus rudis subsp. rudis,CCA1213,OK,,Eucalyptus rudis subsp. rudis,Exsertaria,Combination,0.2801,16.34166718,475,2.666666667,0.577350269,4,2.666666667,0.577350269,4,Semiarid,,x,,,x
1131,1995,R069/T34,D.Nicolle,"Pallinup River, WA",Alive,Eucalyptus rudis subsp. rudis,CCA1214,OK,,Eucalyptus rudis subsp. rudis,Exsertaria,Combination,0.2801,16.34166718,475,2.666666667,0.577350269,4,2.666666667,0.577350269,4,Semiarid,,x,,,x
806,1995,R071/T08,,"Kangaroo Island, SA",,Eucalyptus rugosa,CCA1252,OK,,Eucalyptus rugosa,Dumaria,Lignotuber,0.4818,14.58333,701,1,0,4,1.5,0.577350269,4,Semiarid,X,,,,x
806,1995,R071/T09,,"Kangaroo Island, SA",,Eucalyptus rugosa,CCA1253,OK,,Eucalyptus rugosa,Dumaria,Lignotuber,0.4818,14.58333,701,1,0,4,1.5,0.577350269,4,Semiarid,X,,,,x
806,1995,R071/T10,,"Kangaroo Island, SA",,Eucalyptus rugosa,CCA1254,OK,,Eucalyptus rugosa,Dumaria,Lignotuber,0.4818,14.58333,701,1,0,4,1.5,0.577350269,4,Semiarid,X,,,,x
806,1995,R071/T11,,"Kangaroo Island, SA",,Eucalyptus rugosa,CCA1255,OK,,Eucalyptus rugosa,Dumaria,Lignotuber,0.4818,14.58333,701,1,0,4,1.5,0.577350269,4,Semiarid,X,,,,x
154,1995,R071/T13,,"Grass Patch, WA",,Eucalyptus pleurocarpa,CCA1183,OK,,Eucalyptus pleurocarpa,Limbatae,Lignotuber,0.1916,16.42499924,358,0.5,0.707106781,4,0.5,0.707106781,4,Arid,X,,,,x
154,1995,R071/T15,,"Grass Patch, WA",,Eucalyptus pleurocarpa,,OK,,Eucalyptus pleurocarpa,Limbatae,Lignotuber,0.1916,16.42499924,358,0.5,0.707106781,4,0.5,0.707106781,4,Arid,X,,,,x
823,1995,R071/T28,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus camaldulensis subsp. camaldulensis,CCA1266,OK,,Eucalyptus camaldulensis subsp. camaldulensis,Exsertaria,Combination,0.2842,15.95833,480,0.25,0.5,4,0.25,0.5,4,Semiarid,,x,,,x
823,1995,R071/T29,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus camaldulensis subsp. camaldulensis,CCA1267,OK,,Eucalyptus camaldulensis subsp. camaldulensis,Exsertaria,Combination,0.2842,15.95833,480,0.25,0.5,4,0.25,0.5,4,Semiarid,,x,,,x
823,1995,R071/T30,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus camaldulensis subsp. camaldulensis,CCA1268,OK,,Eucalyptus camaldulensis subsp. camaldulensis,Exsertaria,Combination,0.2842,15.95833,480,0.25,0.5,4,0.25,0.5,4,Semiarid,,x,,,x
823,1995,R071/T31,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus camaldulensis subsp. camaldulensis,CCA1269,OK,,Eucalyptus camaldulensis subsp. camaldulensis,Exsertaria,Combination,0.2842,15.95833,480,0.25,0.5,4,0.25,0.5,4,Semiarid,,x,,,x
1121,1995,R072/T04,,"Ravensthorpe Range, WA",,Eucalyptus megacornuta,,,,Eucalyptus megacornuta,Glandulosae' ms,Seeder,0.2086,15.8125,375,0,0,,0,0,,Semiarid,X,,,,x
1121,1995,R072/T05,,"Ravensthorpe Range, WA",,Eucalyptus megacornuta,,,,Eucalyptus megacornuta,Glandulosae' ms,Seeder,0.2086,15.8125,375,0,0,,0,0,,Semiarid,X,,,,x
1121,1995,R072/T06,,"Ravensthorpe Range, WA",,Eucalyptus megacornuta,,,,Eucalyptus megacornuta,Glandulosae' ms,Seeder,0.2086,15.8125,375,0,0,,0,0,,Semiarid,X,,,,x
1299,1998,R160/T07,D.Nicolle,"Paluma, Qld",Alive,Eucalyptus acmenoides,CCA3273,OK,,Eucalyptus acmenoides (E. uvida),Eucalyptus,Combination,0.689,23.62083244,1418,1.666666667,,3,2,,3,DrySubhumid,,,,,
1299,1998,R160/T06,D.Nicolle,"Paluma, Qld",Alive,Eucalyptus acmenoides,CCA3272,OK,,Eucalyptus acmenoides (E. uvida),Eucalyptus,Combination,0.689,23.62083244,1418,1.666666667,,3,2,,3,DrySubhumid,,,,,
1299,1998,R160/T05,D.Nicolle,"Paluma, Qld",Alive,Eucalyptus acmenoides,CCA3271,OK,,Eucalyptus acmenoides (E. uvida),Eucalyptus,Combination,0.689,23.62083244,1418,1.666666667,,3,2,,3,DrySubhumid,,,,,
1121,1995,R072/T07,,"Ravensthorpe Range, WA",,Eucalyptus megacornuta,,,,Eucalyptus megacornuta,Glandulosae' ms,Seeder,0.2086,15.8125,375,0,0,,0,0,,Semiarid,X,,,,x
1209,1995,R073/T01,D.Nicolle,"Mt Gillen, WA",Alive,Eucalyptus gillenii,CCA1301,OK,,Eucalyptus gillenii,Exsertaria,Lignotuber,0.1125,21.25416565,322,0,0,4,0,0,4,Arid,X,x,,,x
1209,1995,R073/T02,D.Nicolle,"Mt Gillen, WA",Alive,Eucalyptus gillenii,CCA1302,OK,,Eucalyptus gillenii,Exsertaria,Lignotuber,0.1125,21.25416565,322,0,0,4,0,0,4,Arid,X,x,,,x
1209,1995,R073/T03,D.Nicolle,"Mt Gillen, WA",Alive,Eucalyptus gillenii,CCA1303,OK,,Eucalyptus gillenii,Exsertaria,Lignotuber,0.1125,21.25416565,322,0,0,4,0,0,4,Arid,X,x,,,x
1209,1995,R073/T04,D.Nicolle,"Mt Gillen, WA",Alive,Eucalyptus gillenii,CCA1304,OK,,Eucalyptus gillenii,Exsertaria,Lignotuber,0.1125,21.25416565,322,0,0,4,0,0,4,Arid,X,x,,,x
783,1995,R074/T13,D.Nicolle,"Tarlee, SA",Alive,Eucalyptus behriana,CCA1333,OK,,Eucalyptus behriana,Adnataria,Lignotuber,0.2317,16.11667,446,0,0,4,0,0,4,Semiarid,X,x,,,x
783,1995,R074/T14,D.Nicolle,"Tarlee, SA",Alive,Eucalyptus behriana x E. ?odorata,CCA1336,OK,,Eucalyptus behriana x E. odorata,Adnataria,Lignotuber,0.2317,16.11667,446,0,0,4,0,0,4,Semiarid,X,x,,,x
783,1995,R074/T15,D.Nicolle,"Tarlee, SA",Alive,Eucalyptus behriana,CCA1334,OK,,Eucalyptus behriana x E. odorata,Adnataria,Lignotuber,0.2317,16.11667,446,0,0,4,0,0,4,Semiarid,X,x,,,x
783,1995,R074/T16,D.Nicolle,"Tarlee, SA",Alive,Eucalyptus behriana,CCA1335,OK,,Eucalyptus behriana x E. odorata,Adnataria,Lignotuber,0.2317,16.11667,446,0,0,4,0,0,4,Semiarid,X,x,,,x
945,1995,R074/T28,D.Nicolle,"Koppio Hills 2, SA",Alive,Eucalyptus petiolaris,CCA1340,OK,,Eucalyptus petiolaris (yellow flower morph),Adnataria,Combination,0.2764,16.0375,482,0.666666667,1.154700538,4,1.333333333,0.577350269,4,Semiarid,X,x,,,x
945,1995,R074/T30,D.Nicolle,"Koppio Hills 2, SA",Alive,Eucalyptus petiolaris,CCA1341,OK,,Eucalyptus petiolaris (yellow flower morph),Adnataria,Combination,0.2764,16.0375,482,0.666666667,1.154700538,4,1.333333333,0.577350269,4,Semiarid,X,x,,,x
945,1995,R074/T31,D.Nicolle,"Koppio Hills 2, SA",Alive,Eucalyptus petiolaris,CCA1342,OK,,Eucalyptus petiolaris (yellow flower morph),Adnataria,Combination,0.2764,16.0375,482,0.666666667,1.154700538,4,1.333333333,0.577350269,4,Semiarid,X,x,,,x
825,1995,R075/T02,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus albopurpurea,CCA1345,OK,Resprouting from lignotuber,Eucalyptus albopurpurea (atypical form),Adnataria,Lignotuber,0.2967,15.84583,489,0,0,4,0,0,4,Semiarid,X,x,,,x
825,1995,R075/T03,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus albopurpurea,CCA1346,OK,,Eucalyptus albopurpurea (atypical form),Adnataria,Lignotuber,0.2967,15.84583,489,0,0,4,0,0,4,Semiarid,X,x,,,x
825,1995,R075/T04,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus albopurpurea,CCA1347,OK,,Eucalyptus albopurpurea (atypical form),Adnataria,Lignotuber,0.2967,15.84583,489,0,0,4,0,0,4,Semiarid,X,x,,,x
825,1995,R075/T05,D.Nicolle,"Kangaroo Island, SA",Alive,Eucalyptus albopurpurea,CCA1348,OK,,Eucalyptus albopurpurea (atypical form),Adnataria,Lignotuber,0.2967,15.84583,489,0,0,4,0,0,4,Semiarid,X,x,,,x
942,1995,R075/T15,D.Nicolle,"Sleaford Bay, SA",Alive,Eucalyptus albopurpurea,CCA1356,OK,,Eucalyptus albopurpurea,Adnataria,Lignotuber,0.325,15.60833,528,0,0,4,0,0,4,Semiarid,X,x,,,x
942,1995,R075/T16,D.Nicolle,"Sleaford Bay, SA",Alive,Eucalyptus albopurpurea,CCA1357,OK,,Eucalyptus albopurpurea,Adnataria,Lignotuber,0.325,15.60833,528,0,0,4,0,0,4,Semiarid,X,x,,,x
942,1995,R075/T17,D.Nicolle,"Sleaford Bay, SA",Alive,Eucalyptus albopurpurea,CCA1358,OK,,Eucalyptus albopurpurea,Adnataria,Lignotuber,0.325,15.60833,528,0,0,4,0,0,4,Semiarid,X,x,,,x
634,1995,R076/T21,D.Nicolle,"Wollombi, NSW",Alive,Eucalyptus fergusonii subsp. dorsiventralis,CCA1371,OK,,Eucalyptus fergusonii subsp. dorsiventralis,Adnataria,Combination,0.5233,16.7625,818,1,0,4,1.25,,4,DrySubhumid,X,x,,,x
634,1995,R076/T22,D.Nicolle,"Wollombi, NSW",Alive,Eucalyptus fergusonii subsp. dorsiventralis,CCA1372,OK,,Eucalyptus fergusonii subsp. dorsiventralis,Adnataria,Combination,0.5233,16.7625,818,1,0,4,1.25,,4,DrySubhumid,X,x,,,x
634,1995,R076/T23,D.Nicolle,"Wollombi, NSW",Alive,Eucalyptus fergusonii subsp. dorsiventralis,CCA1373,OK,,Eucalyptus fergusonii subsp. dorsiventralis,Adnataria,Combination,0.5233,16.7625,818,1,0,4,1.25,,4,DrySubhumid,X,x,,,x
1095,1995,R65/T15,,"Cape Arid, WA",,Eucalyptus occidentalis,,,,Eucalyptus occidentalis,Glandulosae' ms,Combination,0.287,16.25833321,510,0,,,0.25,,,Arid,X,,,,x
1095,1995,R65/T16,,"Cape Arid, WA",,Eucalyptus occidentalis,,,,Eucalyptus occidentalis,Glandulosae' ms,Combination,0.287,16.25833321,510,0,,,0.25,,,Arid,X,,,,x
