UniqueID,Yearplanted,RowTree,Current.name,TaxonoriginalDN,Section,PackedForSequencing,Diam.1.Bark,Diam.2.Bark,Diam.1.peeled,Diam.2.peeled,Volume.wood,Leaf.dry.weight,Wood.dry.weight,Taxonsimplified_DN,Acceptedname_ALA,Note.Gbif,Taxonresolution_ALA,Collector,Provenance,Latitudedegrees,Latitudeminutes,Latitudeseconds,Longitudedegrees,Longitudeminutes,Longitudeseconds,Row,Tree,StatusFeb2016,Drought2019,Drought2019Scale,Drought2020,Drought2020Scale,Recovery2019.2020,Regrowth,RegrowthLocation,RegrowthAge,Regrowthdieback,Timesincedeath.June2019.,Drought2006,MaturityMar2020,Maturity.at.June.2019,Yearplanted,Drought2006Scale,latitude,longitude,Binomial.Dean.Nicolle,Stateoccurrence,Regeneration.Strategy,CCA,ai_et0,et0_yr,AICorrected,MAT,TWQ,TCQ,MAP,PWM,PDM,PS,PWarmQ,PDQ,PWetQ,PCQ,MDR,ISOT,TS,MaxTWM,MinTCM,TAR,MTWQ,MeanTDQ,et0_yr_corrected,PrecDeficit,ConsevationStatusNSW
2677,2000,R182/T37,Eucalyptus intertexta,Eucalyptus intertexta,Adnataria,x,8.4,8.35,6.07,6.51,1.64,1.07,2.0498,Eucalyptus intertexta,Eucalyptus intertexta,,Species,D.Nicolle,"Warburton, WA",27,12,12,126,26,25,182,37,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-27.20333333,126.4402778,Eucalyptus intertexta,"NSW,SA,Qld, NT, WA",Combination,Y,739,3028,0.0739,21.18333244,28.31666565,13.1833334,224,39,7,45.13349152,88,28,88,39,14.96666622,47.064991,612.4849854,37.09999847,5.300000191,31.79999924,28.31666565,14.98333359,0.3028,223.6972,
2957,2000,R185/T28,Eucalyptus coolabah,Eucalyptus coolabah,Adnataria,x,9.01,9.17,7.15,7.43,1.59,1.12,1.8049,Eucalyptus coolabah,Eucalyptus coolabah,,Species,D.Nicolle,"Wilcannia, NSW",31,34,29,143,23,26,185,28,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-31.57472222,143.3905556,Eucalyptus coolabah,"Qld,NSW,SA,NT,WA",Combination,Y,1191,2391,0.1191,19.43333244,26.86666679,11.8166666,285,36,18,21.93655586,89,58,89,58,14.61666679,47.45671082,608.2886963,35.09999847,4.300000191,30.79999924,26.86666679,11.8166666,0.2391,284.7609,
2957,2000,R185/T29,Eucalyptus coolabah,Eucalyptus coolabah,Adnataria,x,9.38,8.81,7,6.73,1.65,1.05,1.369,Eucalyptus coolabah,Eucalyptus coolabah,,Species,D.Nicolle,"Wilcannia, NSW",31,34,29,143,23,26,185,29,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-31.57472222,143.3905556,Eucalyptus coolabah,"Qld,NSW,SA,NT,WA",Combination,Y,1191,2391,0.1191,19.43333244,26.86666679,11.8166666,285,36,18,21.93655586,89,58,89,58,14.61666679,47.45671082,608.2886963,35.09999847,4.300000191,30.79999924,26.86666679,11.8166666,0.2391,284.7609,
2957,2000,R185/T30,Eucalyptus coolabah,Eucalyptus coolabah,Adnataria,x,8.02,8.66,6.42,6.49,1.88,1.21,2.3122,Eucalyptus coolabah,Eucalyptus coolabah,,Species,D.Nicolle,"Wilcannia, NSW",31,34,29,143,23,26,185,30,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-31.57472222,143.3905556,Eucalyptus coolabah,"Qld,NSW,SA,NT,WA",Combination,Y,1191,2391,0.1191,19.43333244,26.86666679,11.8166666,285,36,18,21.93655586,89,58,89,58,14.61666679,47.45671082,608.2886963,35.09999847,4.300000191,30.79999924,26.86666679,11.8166666,0.2391,284.7609,
2761,2000,R185/T37,Eucalyptus petraea,Eucalyptus petraea,Adnataria,x,8.05,8.22,5.74,6.1,1.52,1.27,2.2638,Eucalyptus petraea,Eucalyptus petraea,,Species,D.Nicolle,"Diemals Station, WA",28,57,50,118,52,2,185,37,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-28.96388889,118.8672222,Eucalyptus petraea,WA,Lignotuber,Y,1069,2581,0.1069,19.65416718,27.45000076,11.8166666,276,34,11,32.32372665,93,37,68,90,14.10833359,44.93099594,635.9725952,36.20000076,4.800000191,31.40000153,12.89999962,19.08333397,0.2581,275.7419,
2761,2000,R185/T38,Eucalyptus petraea,Eucalyptus petraea,Adnataria,x,8.87,8.37,6.37,6.9,1.66,1.27,2.5549,Eucalyptus petraea,Eucalyptus petraea,,Species,D.Nicolle,"Diemals Station, WA",28,57,50,118,52,2,185,38,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-28.96388889,118.8672222,Eucalyptus petraea,WA,Lignotuber,Y,1069,2581,0.1069,19.65416718,27.45000076,11.8166666,276,34,11,32.32372665,93,37,68,90,14.10833359,44.93099594,635.9725952,36.20000076,4.800000191,31.40000153,12.89999962,19.08333397,0.2581,275.7419,
2761,2000,R185/T39,Eucalyptus petraea,Eucalyptus petraea,Adnataria,x,8.88,9.19,7.12,7.42,2.23,1.64,1.6318,Eucalyptus petraea,Eucalyptus petraea,,Species,D.Nicolle,"Diemals Station, WA",28,57,50,118,52,2,185,39,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2000,0,-28.96388889,118.8672222,Eucalyptus petraea,WA,Lignotuber,Y,1069,2581,0.1069,19.65416718,27.45000076,11.8166666,276,34,11,32.32372665,93,37,68,90,14.10833359,44.93099594,635.9725952,36.20000076,4.800000191,31.40000153,12.89999962,19.08333397,0.2581,275.7419,
2954,2000,R186/T11,Eucalyptus populnea subsp. bimbil,Eucalyptus populnea subsp. bimbil,Adnataria,x,8.68,8.88,6.36,6.46,1.93,1.46,2.0692,Eucalyptus populnea subsp. bimbil,Eucalyptus populnea,,Species,D.Nicolle,"Nyngan, NSW",31,29,12,147,6,35,186,11,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,,,2000,0,-31.48666667,147.1097222,Eucalyptus populnea subsp. bimbil,"NSW,Qld",Combination,Y,2372,2140,0.2372,18.95000076,26.46666718,11.14999962,508,67,25,26.90008926,166,88,166,88,14.23333263,46.36264801,619.4829102,34.5,3.799999952,30.70000076,26.46666718,11.14999962,0.214,507.786,
2954,2000,R186/T12,Eucalyptus populnea subsp. bimbil,Eucalyptus populnea subsp. bimbil,Adnataria,x,10.32,10.47,7.98,7.91,2.86,2.18,2.3875,Eucalyptus populnea subsp. bimbil,Eucalyptus populnea,,Species,D.Nicolle,"Nyngan, NSW",31,29,12,147,6,35,186,12,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,,,2000,0,-31.48666667,147.1097222,Eucalyptus populnea subsp. bimbil,"NSW,Qld",Combination,Y,2372,2140,0.2372,18.95000076,26.46666718,11.14999962,508,67,25,26.90008926,166,88,166,88,14.23333263,46.36264801,619.4829102,34.5,3.799999952,30.70000076,26.46666718,11.14999962,0.214,507.786,
2954,2000,R186/T13,Eucalyptus populnea subsp. bimbil,Eucalyptus populnea subsp. bimbil,Adnataria,x,14.43,13.89,11.39,10.42,4.98,3.66,2.2632,Eucalyptus populnea subsp. bimbil,Eucalyptus populnea,,Species,D.Nicolle,"Nyngan, NSW",31,29,12,147,6,35,186,13,Alive,None evident,0,None evident,0,?,,,,,,None evident,Budded,Budded,2000,0,-31.48666667,147.1097222,Eucalyptus populnea subsp. bimbil,"NSW,Qld",Combination,Y,2372,2140,0.2372,18.95000076,26.46666718,11.14999962,508,67,25,26.90008926,166,88,166,88,14.23333263,46.36264801,619.4829102,34.5,3.799999952,30.70000076,26.46666718,11.14999962,0.214,507.786,
2897,2000,R187/T05,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,x,11.74,12.74,10.06,10.84,3.28,1.9,2.1969,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,,Subspecies,D.Nicolle,"Barham, NSW",35,36,54,144,8,19,187,4.5,Alive,Slight,1,Moderate,2,?,Scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-35.615,144.1386111,Eucalyptus leucoxylon subsp. pruinosa,"Vic,SA,NSW",Combination,Y,2086,1830,0.2086,15.9333334,22.41666603,9.683333397,382,43,24,17.65606117,117,77,83,107,12.55000019,46.8283577,517.5393677,30.70000076,3.900000095,26.80000114,12.71666718,19.79999924,0.183,381.817,Threatened
2897,2000,R187/T05,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,x,11.74,12.74,10.06,10.84,3.28,1.9,2.1969,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,,Subspecies,D.Nicolle,"Barham, NSW",35,36,54,144,8,19,187,5,Alive,Slight,1,Slight,1,?,Very scattered,Tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-35.615,144.1386111,Eucalyptus leucoxylon subsp. pruinosa,"Vic,SA,NSW",Combination,Y,2086,1830,0.2086,15.9333334,22.41666603,9.683333397,382,43,24,17.65606117,117,77,83,107,12.55000019,46.8283577,517.5393677,30.70000076,3.900000095,26.80000114,12.71666718,19.79999924,0.183,381.817,Threatened
2897,2000,R187/T06,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,x,11.03,10.8,9.27,8.84,3.35,2.09,2.5981,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,,Subspecies,D.Nicolle,"Barham, NSW",35,36,54,144,8,19,187,6,Alive,Moderate,2,Slight,1,?,,,,,,None evident,Flowered,Flowered,2000,0,-35.615,144.1386111,Eucalyptus leucoxylon subsp. pruinosa,"Vic,SA,NSW",Combination,Y,2086,1830,0.2086,15.9333334,22.41666603,9.683333397,382,43,24,17.65606117,117,77,83,107,12.55000019,46.8283577,517.5393677,30.70000076,3.900000095,26.80000114,12.71666718,19.79999924,0.183,381.817,Threatened
2897,2000,R187/T07,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,Adnataria,x,11.83,12.28,9.54,9.65,3.36,1.93,2.0418,Eucalyptus leucoxylon subsp. pruinosa,Eucalyptus leucoxylon subsp. pruinosa,,Subspecies,D.Nicolle,"Barham, NSW",35,36,54,144,8,19,187,7,Alive,Moderate,2,Moderate,2,?,,,,,,None evident,Flowered,Flowered,2000,0,-35.615,144.1386111,Eucalyptus leucoxylon subsp. pruinosa,"Vic,SA,NSW",Combination,Y,2086,1830,0.2086,15.9333334,22.41666603,9.683333397,382,43,24,17.65606117,117,77,83,107,12.55000019,46.8283577,517.5393677,30.70000076,3.900000095,26.80000114,12.71666718,19.79999924,0.183,381.817,Threatened
2895,2000,R187/T08,Eucalyptus microcarpa,Eucalyptus microcarpa,Adnataria,x,9.49,9.12,6.85,7.21,2.47,1.64,3.5513,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"Boundary Bend, Vic",34,43,12,143,6,55,187,8,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2000,0,-34.72,143.1152778,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,1757,1980,0.1757,16.875,23.48333359,10.39999962,348,38,18,20.3007679,108,70,77,89,13.10000038,47.81021881,529.817749,31.79999924,4.400000095,27.39999962,13.73333359,20.66666603,0.198,347.802,
2895,2000,R187/T09,Eucalyptus microcarpa,Eucalyptus microcarpa,Adnataria,x,10.2,9.07,7.09,8.19,1.97,1.39,2.901,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"Boundary Bend, Vic",34,43,12,143,6,55,187,9,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,,,2000,0,-34.72,143.1152778,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,1757,1980,0.1757,16.875,23.48333359,10.39999962,348,38,18,20.3007679,108,70,77,89,13.10000038,47.81021881,529.817749,31.79999924,4.400000095,27.39999962,13.73333359,20.66666603,0.198,347.802,
2895,2000,R187/T10,Eucalyptus microcarpa,Eucalyptus microcarpa,Adnataria,x,12,10.34,9.4,8.11,3.38,2.26,4.5115,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"Boundary Bend, Vic",34,43,12,143,6,55,187,10,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2000,0,-34.72,143.1152778,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,1757,1980,0.1757,16.875,23.48333359,10.39999962,348,38,18,20.3007679,108,70,77,89,13.10000038,47.81021881,529.817749,31.79999924,4.400000095,27.39999962,13.73333359,20.66666603,0.198,347.802,
2580,2000,R188/T01,Eucalyptus odorata,Eucalyptus odorata (E. silvestris),Adnataria,x,11.47,11.17,7.54,7.43,2.02,1.54,1.3172,Eucalyptus odorata,Eucalyptus silvestris,,Species,D.Nicolle,"Serviceton, Vic",36,20,57,140,59,52,188,1,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-36.34916667,140.9977778,Eucalyptus odorata,"SA,Vic",Combination,Y,2802,1652,0.2802,14.83333302,20.41666603,9.566666603,463,62,16,39.41020584,168,60,61,168,13.5,52.734375,444.6312561,29.79999924,4.199999809,25.59999847,9.566666603,20.29999924,0.1652,462.8348,
2580,2000,R188/T02,Eucalyptus odorata,Eucalyptus odorata (E. silvestris),Adnataria,x,9.07,8.48,7.64,6.69,2.28,1.74,1.6691,Eucalyptus odorata,Eucalyptus silvestris,,Species,D.Nicolle,"Serviceton, Vic",36,20,57,140,59,52,188,2,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-36.34916667,140.9977778,Eucalyptus odorata,"SA,Vic",Combination,Y,2802,1652,0.2802,14.83333302,20.41666603,9.566666603,463,62,16,39.41020584,168,60,61,168,13.5,52.734375,444.6312561,29.79999924,4.199999809,25.59999847,9.566666603,20.29999924,0.1652,462.8348,
2580,2000,R188/T03,Eucalyptus odorata,Eucalyptus odorata (E. silvestris),Adnataria,x,10.74,11.12,9.02,9.17,3.19,2.2,1.6423,Eucalyptus odorata,Eucalyptus silvestris,,Species,D.Nicolle,"Serviceton, Vic",36,20,57,140,59,52,188,3,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-36.34916667,140.9977778,Eucalyptus odorata,"SA,Vic",Combination,Y,2802,1652,0.2802,14.83333302,20.41666603,9.566666603,463,62,16,39.41020584,168,60,61,168,13.5,52.734375,444.6312561,29.79999924,4.199999809,25.59999847,9.566666603,20.29999924,0.1652,462.8348,
2583,2000,R188/T13,Eucalyptus froggattii,Eucalyptus froggattii,Adnataria,x,9.22,9.57,7.63,7.32,2.16,1.8,3.0726,Eucalyptus froggattii,Eucalyptus froggattii,,Species,D.Nicolle,"Mitre, Vic",36,40,44,141,44,8,188,13,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-36.67888889,141.7355556,Eucalyptus froggattii,Vic,Lignotuber,Y,2697,1675,0.2697,14.52499962,20.21666718,9.083333015,452,53,20,34.26261902,156,66,68,154,13.03333282,51.11111069,452.8018799,29.29999924,3.799999952,25.5,9.816666603,20.03333282,0.1675,451.8325,
2583,2000,R188/T14,Eucalyptus froggattii,Eucalyptus froggattii,Adnataria,x,9.66,9.38,7.91,7.93,2.54,1.97,3.924,Eucalyptus froggattii,Eucalyptus froggattii,,Species,D.Nicolle,"Mitre, Vic",36,40,44,141,44,8,188,14,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-36.67888889,141.7355556,Eucalyptus froggattii,Vic,Lignotuber,Y,2697,1675,0.2697,14.52499962,20.21666718,9.083333015,452,53,20,34.26261902,156,66,68,154,13.03333282,51.11111069,452.8018799,29.29999924,3.799999952,25.5,9.816666603,20.03333282,0.1675,451.8325,
2583,2000,R188/T15,Eucalyptus froggattii,Eucalyptus froggattii,Adnataria,x,12.95,11.8,10.21,9.24,3.35,2.79,2.8055,Eucalyptus froggattii,Eucalyptus froggattii,,Species,D.Nicolle,"Mitre, Vic",36,40,44,141,44,8,188,15,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-36.67888889,141.7355556,Eucalyptus froggattii,Vic,Lignotuber,Y,2697,1675,0.2697,14.52499962,20.21666718,9.083333015,452,53,20,34.26261902,156,66,68,154,13.03333282,51.11111069,452.8018799,29.29999924,3.799999952,25.5,9.816666603,20.03333282,0.1675,451.8325,
2899,2000,R189/T01,Eucalyptus polyanthemos subsp. polyanthemos,Eucalyptus polyanthemos subsp. polyanthemos,Adnataria,x,10.81,10.45,8.95,8.81,2.86,1.93,1.884,Eucalyptus polyanthemos subsp. polyanthemos,Eucalyptus polyanthemos subsp. polyanthemos,,Subspecies,D.Nicolle,"Adelong, NSW",35,15,57,147,56,22,189,1,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-35.26583333,147.9394444,Eucalyptus polyanthemos subsp. polyanthemos,NSW,Combination,Y,4878,1668,0.4878,14.76666641,21.95000076,7.816666603,814,91,40,23.35845947,260,146,163,248,14.30000019,48.31081009,574.2161865,30.89999962,1.299999952,29.60000038,8.683333397,19.23333359,0.1668,813.8332,
2899,2000,R189/T03,Eucalyptus polyanthemos subsp. polyanthemos,Eucalyptus polyanthemos subsp. polyanthemos,Adnataria,x,10.28,10.81,7.73,7.96,2.2,1.35,1.525,Eucalyptus polyanthemos subsp. polyanthemos,Eucalyptus polyanthemos subsp. polyanthemos,,Subspecies,D.Nicolle,"Adelong, NSW",35,15,57,147,56,22,189,3,Alive,Slight,1,Slight,1,?,Scattered,Secondary & tertiary branches,3 - 6 months,None evident,,None evident,Flowered,Flowered,2000,0,-35.26583333,147.9394444,Eucalyptus polyanthemos subsp. polyanthemos,NSW,Combination,Y,4878,1668,0.4878,14.76666641,21.95000076,7.816666603,814,91,40,23.35845947,260,146,163,248,14.30000019,48.31081009,574.2161865,30.89999962,1.299999952,29.60000038,8.683333397,19.23333359,0.1668,813.8332,
2899,2000,R189/T04,Eucalyptus polyanthemos subsp. polyanthemos,Eucalyptus polyanthemos subsp. polyanthemos,Adnataria,x,10.72,9.72,7.97,7.23,2.37,1.62,3.475,Eucalyptus polyanthemos subsp. polyanthemos,Eucalyptus polyanthemos subsp. polyanthemos,,Subspecies,D.Nicolle,"Adelong, NSW",35,15,57,147,56,22,189,4,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,2000,0,-35.26583333,147.9394444,Eucalyptus polyanthemos subsp. polyanthemos,NSW,Combination,Y,4878,1668,0.4878,14.76666641,21.95000076,7.816666603,814,91,40,23.35845947,260,146,163,248,14.30000019,48.31081009,574.2161865,30.89999962,1.299999952,29.60000038,8.683333397,19.23333359,0.1668,813.8332,
2898,2000,R189/T23,Eucalyptus albens,Eucalyptus albens,Adnataria,x,12.09,11.5,9.35,9.32,3.51,2.49,4.5525,Eucalyptus albens,Eucalyptus albens,,Species,D.Nicolle,"Wagga Wagga, NSW",35,6,21,147,12,1,189,23,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-35.10583333,147.2002778,Eucalyptus albens,"NSW,Vic,Qld,SA",Combination,Y,3177,1778,0.3177,15.79166698,23.23333359,8.633333206,565,57,35,15.94899273,160,117,128,154,12.63333321,44.6407547,593.5824585,31.29999924,3,28.29999924,11.85000038,22.88333321,0.1778,564.8222,
2898,2000,R189/T24,Eucalyptus albens,Eucalyptus albens,Adnataria,x,11.65,12.19,9.3,8.26,2.8,2.08,5.8471,Eucalyptus albens,Eucalyptus albens,,Species,D.Nicolle,"Wagga Wagga, NSW",35,6,21,147,12,1,189,24,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-35.10583333,147.2002778,Eucalyptus albens,"NSW,Vic,Qld,SA",Combination,Y,3177,1778,0.3177,15.79166698,23.23333359,8.633333206,565,57,35,15.94899273,160,117,128,154,12.63333321,44.6407547,593.5824585,31.29999924,3,28.29999924,11.85000038,22.88333321,0.1778,564.8222,
2898,2000,R189/T26,Eucalyptus albens,Eucalyptus albens,Adnataria,x,12.47,12.71,10.01,9.65,3.51,2.45,4.156,Eucalyptus albens,Eucalyptus albens,,Species,D.Nicolle,"Wagga Wagga, NSW",35,6,21,147,12,1,189,26,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-35.10583333,147.2002778,Eucalyptus albens,"NSW,Vic,Qld,SA",Combination,Y,3177,1778,0.3177,15.79166698,23.23333359,8.633333206,565,57,35,15.94899273,160,117,128,154,12.63333321,44.6407547,593.5824585,31.29999924,3,28.29999924,11.85000038,22.88333321,0.1778,564.8222,
2581,2000,R189/T28,Eucalyptus leucoxylon subsp. stephaniae,Eucalyptus leucoxylon subsp. stephaniae,Adnataria,x,11.35,11.05,8.67,8.62,2.59,1.58,2.1845,Eucalyptus leucoxylon subsp. stephaniae,Eucalyptus leucoxylon subsp. stephaniae,,Subspecies,D.Nicolle,"Little Desert, Vic",36,33,32,141,39,4,189,28,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-36.55888889,141.6511111,Eucalyptus leucoxylon subsp. stephaniae,"SA,Vic",Combination,Y,2610,1689,0.261,14.2458334,19.91666603,8.800000191,441,52,20,33.1847496,152,67,69,147,13.25833321,51.99346542,450.6079712,28.79999924,3.299999952,25.5,9.633333206,19.66666603,0.1689,440.8311,
2581,2000,R189/T29,Eucalyptus leucoxylon subsp. stephaniae,Eucalyptus leucoxylon subsp. stephaniae,Adnataria,x,8.41,8.03,6,5.76,1.58,0.92,1.2801,Eucalyptus leucoxylon subsp. stephaniae,Eucalyptus leucoxylon subsp. stephaniae,,Subspecies,D.Nicolle,"Little Desert, Vic",36,33,32,141,39,4,189,29,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-36.55888889,141.6511111,Eucalyptus leucoxylon subsp. stephaniae,"SA,Vic",Combination,Y,2610,1689,0.261,14.2458334,19.91666603,8.800000191,441,52,20,33.1847496,152,67,69,147,13.25833321,51.99346542,450.6079712,28.79999924,3.299999952,25.5,9.633333206,19.66666603,0.1689,440.8311,
2585,2000,R190/T17,Eucalyptus leucoxylon subsp. leucoxylon,Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),Adnataria,x,12.1,11.19,9.16,9.41,2.77,1.87,2.7448,Eucalyptus leucoxylon subsp. leucoxylon,Eucalyptus leucoxylon subsp. leucoxylon,,Subspecies,D.Nicolle,"Bacchus Marsh, Vic",37,39,42,144,21,51,190,17,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-37.66166667,144.3641667,Eucalyptus leucoxylon subsp. leucoxylon,"SA,Vic",Combination,Y,4136,1443,0.4136,13.75,18.88333321,8.75,597,68,40,18.69562721,191,124,134,133,11.10000038,49.11504364,411.3447876,26.70000076,4.099999905,22.60000038,12.91666698,17.31666756,0.1443,596.8557,
2585,2000,R190/T18,Eucalyptus leucoxylon subsp. leucoxylon,Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),Adnataria,x,11.63,11.89,8.49,9.16,2.8,1.85,1.5156,Eucalyptus leucoxylon subsp. leucoxylon,Eucalyptus leucoxylon subsp. leucoxylon,,Subspecies,D.Nicolle,"Bacchus Marsh, Vic",37,39,42,144,21,51,190,18,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-37.66166667,144.3641667,Eucalyptus leucoxylon subsp. leucoxylon,"SA,Vic",Combination,Y,4136,1443,0.4136,13.75,18.88333321,8.75,597,68,40,18.69562721,191,124,134,133,11.10000038,49.11504364,411.3447876,26.70000076,4.099999905,22.60000038,12.91666698,17.31666756,0.1443,596.8557,
2585,2000,R190/T20,Eucalyptus leucoxylon subsp. leucoxylon,Eucalyptus leucoxylon subsp. leucoxylon (subsp. connata),Adnataria,x,10.02,10.13,8.02,7.87,2.69,1.71,1.526,Eucalyptus leucoxylon subsp. leucoxylon,Eucalyptus leucoxylon subsp. leucoxylon,,Subspecies,D.Nicolle,"Bacchus Marsh, Vic",37,39,42,144,21,51,190,20,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-37.66166667,144.3641667,Eucalyptus leucoxylon subsp. leucoxylon,"SA,Vic",Combination,Y,4136,1443,0.4136,13.75,18.88333321,8.75,597,68,40,18.69562721,191,124,134,133,11.10000038,49.11504364,411.3447876,26.70000076,4.099999905,22.60000038,12.91666698,17.31666756,0.1443,596.8557,
2930,2000,R190/T22,Eucalyptus caleyi subsp. ovendenii,Eucalyptus caleyi subsp. ovendenii,Adnataria,x,11.75,11.06,8.82,9.05,3.22,2.12,2.433,Eucalyptus caleyi subsp. ovendenii,Eucalyptus caleyi subsp. ovendenii,,Subspecies,D.Nicolle,"Gibraltar Rock, NSW",29,5,48,151,42,59,190,22,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-29.09666667,151.7163889,Eucalyptus caleyi subsp. ovendenii,NSW,Combination,Y,4580,1729,0.458,16.21666718,21.81666756,9.849999428,792,107,34,36.939785,297,125,296,131,12.5666666,49.47506714,483.9906921,28.39999962,3,25.39999962,20.76666641,13.73333263,0.1729,791.8271,Threatened
2930,2000,R190/T23,Eucalyptus caleyi subsp. ovendenii,Eucalyptus caleyi subsp. ovendenii,Adnataria,x,13.21,13.11,9.98,9.93,3.17,2.21,3.1582,Eucalyptus caleyi subsp. ovendenii,Eucalyptus caleyi subsp. ovendenii,,Subspecies,D.Nicolle,"Gibraltar Rock, NSW",29,5,48,151,42,59,190,23,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,2000,0,-29.09666667,151.7163889,Eucalyptus caleyi subsp. ovendenii,NSW,Combination,Y,4580,1729,0.458,16.21666718,21.81666756,9.849999428,792,107,34,36.939785,297,125,296,131,12.5666666,49.47506714,483.9906921,28.39999962,3,25.39999962,20.76666641,13.73333263,0.1729,791.8271,Threatened
2932,2000,R190/T28,Eucalyptus exserta,Eucalyptus exserta,Exsertaria,x,9.52,9.73,7.71,7.78,2.69,0.8146,1.74,Eucalyptus exserta,Eucalyptus exserta,,Species,D.Nicolle,"Inglewood, Qld",28,29,26,151,27,5,190,25,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2000,0,-28.49055556,151.4513889,Eucalyptus exserta,"Qld,NSW",Combination,Y,3765,1883,0.3765,18.09583282,23.95000076,11.39999962,709,96,31,36.41207123,264,111,264,111,13.82499981,50.45620346,507.5720215,31.39999962,4,27.39999962,23.95000076,11.39999962,0.1883,708.8117,
2932,2000,R190/T26,Eucalyptus exserta,Eucalyptus exserta,Exsertaria,x,8.91,8.65,7.04,6.86,2,1.13,0.7268,Eucalyptus exserta,Eucalyptus exserta,,Species,D.Nicolle,"Inglewood, Qld",28,29,26,151,27,5,190,26,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,2000,0,-28.49055556,151.4513889,Eucalyptus exserta,"Qld,NSW",Combination,Y,3765,1883,0.3765,18.09583282,23.95000076,11.39999962,709,96,31,36.41207123,264,111,264,111,13.82499981,50.45620346,507.5720215,31.39999962,4,27.39999962,23.95000076,11.39999962,0.1883,708.8117,
